Year,Month,Week_Number_In_Month,Date,Running_Work_Days,Product,ValueFOB,Volume,WorkingDaysDelta,ValueFOB_Daily,Volume_Daily
2021,1,1,1/8/21,5,Pork,49519.041,21252.559,5,9903.8082,4250.5118
2021,1,1,1/8/21,5,Soybeans,0.173,0.058,5,0.0346,0.0116
2021,1,1,1/8/21,5,Corn,142460.057,641314.806,5,28492.0114,128262.9612
2021,1,1,1/8/21,5,Cotton,242588.926,157025.931,5,48517.7852,31405.1862
2021,1,1,1/8/21,5,Sugar,208596.502,692690.906,5,41719.3004,138538.1812
2021,1,1,1/8/21,5,Beef_Skin,34966.067,14186.986,5,6993.2134,2837.3972
2021,1,2,1/15/21,10,Beef,89575.857,19828.893,5,17915.1714,3965.7786
2021,1,2,1/15/21,10,Poultry,56590.013,40779.187,5,11318.0026,8155.8374
2021,1,2,1/15/21,10,Pork,22122.066,8782.182,5,4424.4132,1756.4364
2021,1,2,1/15/21,10,Soybeans,6666.889,17500.09,5,1333.3778,3500.018
2021,1,2,1/15/21,10,Corn,104417.483,601884.154,5,20883.4966,120376.8308
2021,1,2,1/15/21,10,Cotton,66744.205,43434.55,5,13348.841,8686.91
2021,1,2,1/15/21,10,Sugar,146233.841,492359.116,5,29246.7682,98471.8232
2021,1,2,1/15/21,10,Beef_Skin,16964.633,6806.728,5,3392.9266,1361.3456
2021,1,3,1/22/21,15,Beef,110339.732,24555.262,5,22067.9464,4911.0524
2021,1,3,1/22/21,15,Poultry,94330.365,62113.902,5,18866.073,12422.7804
2021,1,3,1/22/21,15,Pork,30958.508,12068.199,5,6191.7016,2413.6398
2021,1,3,1/22/21,15,Soybeans,0.004,0.002,5,0.0008,0.0004
2021,1,3,1/22/21,15,Corn,135206.732,659974.944,5,27041.3464,131994.9888
2021,1,3,1/22/21,15,Cotton,72131.103,45597.691,5,14426.2206,9119.5382
2021,1,3,1/22/21,15,Sugar,107079.931,349273.781,5,21415.9862,69854.7562
2021,1,3,1/22/21,15,Beef_Skin,21298.654,7237.883,5,4259.7308,1447.5766
2021,1,4,1/29/21,20,Beef,100753.445,22262.422,5,20150.689,4452.4844
2021,1,4,1/29/21,20,Poultry,111685.475,76384.588,5,22337.095,15276.9176
2021,1,4,1/29/21,20,Pork,34615.554,13696.035,5,6923.1108,2739.207
2021,1,4,1/29/21,20,Soybeans,16600.123,31998.779,5,3320.0246,6399.7558
2021,1,4,1/29/21,20,Corn,122682.83,645686.111,5,24536.566,129137.2222
2021,1,4,1/29/21,20,Cotton,43626.821,27856.288,5,8725.3642,5571.2576
2021,1,4,1/29/21,20,Sugar,164646.767,565393.292,5,32929.3534,113078.6584
2021,1,4,1/29/21,20,Beef_Skin,24016.266,8860.866,5,4803.2532,1772.1732
2021,2,1,2/5/21,5,Beef,106562.546,23553.56,5,21312.5092,4710.712
2021,2,1,2/5/21,5,Poultry,134169.57,89617.221,5,26833.914,17923.4442
2021,2,1,2/5/21,5,Pork,47481.402,19564.73,5,9496.2804,3912.946
2021,2,1,2/5/21,5,Soybeans,0.024,0.005,5,0.0048,0.001
2021,2,1,2/5/21,5,Corn,61544.648,317780.51,5,12308.9296,63556.102
2021,2,1,2/5/21,5,Cotton,93202.455,58803.817,5,18640.491,11760.7634
2021,2,1,2/5/21,5,Sugar,91966.567,274237.378,5,18393.3134,54847.4756
2021,2,1,2/5/21,5,Beef_Skin,27192.352,8360.18,5,5438.4704,1672.036
2021,2,2,2/12/21,10,Beef,98235.994,21432.679,5,19647.1988,4286.5358
2021,2,2,2/12/21,10,Poultry,113731.478,80171.552,5,22746.2956,16034.3104
2021,2,2,2/12/21,10,Pork,32835.176,14430.009,5,6567.0352,2886.0018
2021,2,2,2/12/21,10,Soybeans,196001.481,550963.529,5,39200.2962,110192.7058
2021,2,2,2/12/21,10,Corn,39827.307,187163.746,5,7965.4614,37432.7492
2021,2,2,2/12/21,10,Cotton,99797.803,62431.967,5,19959.5606,12486.3934
2021,2,2,2/12/21,10,Sugar,148448.24,478595.932,5,29689.648,95719.1864
2021,2,2,2/12/21,10,Beef_Skin,20472.688,7349.6,5,4094.5376,1469.92
2021,2,3,2/19/21,13,Beef,119232.493,26325.844,3,39744.16433,8775.281333
2021,2,3,2/19/21,13,Poultry,105320.946,73397.027,3,35106.982,24465.67567
2021,2,3,2/19/21,13,Pork,51863.399,20817.71,3,17287.79967,6939.236667
2021,2,3,2/19/21,13,Soybeans,291858.852,698010.132,3,97286.284,232670.044
2021,2,3,2/19/21,13,Corn,52354.118,248159.936,3,17451.37267,82719.97867
2021,2,3,2/19/21,13,Cotton,93933.44,58461.068,3,31311.14667,19487.02267
2021,2,3,2/19/21,13,Sugar,150363.449,447398.64,3,50121.14967,149132.88
2021,2,3,2/19/21,13,Beef_Skin,35812.647,12394.359,3,11937.549,4131.453
2021,2,4,2/26/21,18,Beef,139555.441,30814.609,5,27911.0882,6162.9218
2021,2,4,2/26/21,18,Poultry,119638.079,80652.933,5,23927.6158,16130.5866
2021,2,4,2/26/21,18,Pork,41212.219,16689.314,5,8242.4438,3337.8628
2021,2,4,2/26/21,18,Soybeans,644253.689,1648108.025,5,128850.7378,329621.605
2021,2,4,2/26/21,18,Corn,24860.291,69788.24,5,4972.0582,13957.648
2021,2,4,2/26/21,18,Cotton,90740.941,55808.267,5,18148.1882,11161.6534
2021,2,4,2/26/21,18,Sugar,217912.497,650981.896,5,43582.4994,130196.3792
2021,2,4,2/26/21,18,Beef_Skin,25448.105,9172.344,5,5089.621,1834.4688
2021,3,1,3/5/21,5,Beef,140001.649,30547.907,5,28000.3298,6109.5814
2021,3,1,3/5/21,5,Poultry,129316.065,85094.564,5,25863.213,17018.9128
2021,3,1,3/5/21,5,Pork,52585.984,21135.885,5,10517.1968,4227.177
2021,3,1,3/5/21,5,Soybeans,950764.265,2416704.099,5,190152.853,483340.8198
2021,3,1,3/5/21,5,Corn,43199.823,185249.824,5,8639.9646,37049.9648
2021,3,1,3/5/21,5,Cotton,97813.241,60071.735,5,19562.6482,12014.347
2021,3,1,3/5/21,5,Sugar,129294.444,417579.02,5,25858.8888,83515.804
2021,3,1,3/5/21,5,Beef_Skin,23951.401,7531.703,5,4790.2802,1506.3406
2021,3,2,3/12/21,10,Beef,132505.356,29073.7,5,26501.0712,5814.74
2021,3,2,3/12/21,10,Poultry,138840.982,90711.818,5,27768.1964,18142.3636
2021,3,2,3/12/21,10,Pork,60631.299,23703.685,5,12126.2598,4740.737
2021,3,2,3/12/21,10,Soybeans,1073790.074,2720073.458,5,214758.0148,544014.6916
2021,3,2,3/12/21,10,Corn,10839.526,41133.033,5,2167.9052,8226.6066
2021,3,2,3/12/21,10,Cotton,73273.526,44358.1,5,14654.7052,8871.62
2021,3,2,3/12/21,10,Sugar,148692.496,434036.108,5,29738.4992,86807.2216
2021,3,2,3/12/21,10,Beef_Skin,25107.928,7686.421,5,5021.5856,1537.2842
2021,3,3,3/19/21,15,Beef,134395.767,29148.279,5,26879.1534,5829.6558
2021,3,3,3/19/21,15,Poultry,104146.81,68275.554,5,20829.362,13655.1108
2021,3,3,3/19/21,15,Pork,53523.335,21318.34,5,10704.667,4263.668
2021,3,3,3/19/21,15,Soybeans,1000052.397,2482108.704,5,200010.4794,496421.7408
2021,3,3,3/19/21,15,Corn,17714.485,66571.096,5,3542.897,13314.2192
2021,3,3,3/19/21,15,Cotton,83780.809,49374.46,5,16756.1618,9874.892
2021,3,3,3/19/21,15,Sugar,106373.374,330871.722,5,21274.6748,66174.3444
2021,3,3,3/19/21,15,Beef_Skin,27181.835,7592.913,5,5436.367,1518.5826
2021,3,5,3/31/21,23,Beef,210321.014,45051.3,8,26290.12675,5631.4125
2021,3,5,3/31/21,23,Poultry,178014.885,123109.912,8,22251.86063,15388.739
2021,3,5,3/31/21,23,Pork,77567.626,30664.936,8,9695.95325,3833.117
2021,3,5,3/31/21,23,Soybeans,2331896.974,5871193.067,8,291487.1217,733899.1334
2021,3,5,3/31/21,23,Corn,3133.099,1541.157,8,391.637375,192.644625
2021,3,5,3/31/21,23,Cotton,115881.918,68143.737,8,14485.23975,8517.967125
2021,3,5,3/31/21,23,Sugar,255731.149,792532.994,8,31966.39363,99066.62425
2021,3,5,3/31/21,23,Beef_Skin,35431.436,10724.402,8,4428.9295,1340.55025
2021,4,2,4/9/21,6,Beef,179229.092,38130.473,6,29871.51533,6355.078833
2021,4,2,4/9/21,6,Poultry,178019.161,118062.672,6,29669.86017,19677.112
2021,4,2,4/9/21,6,Pork,73752.055,29166.079,6,12292.00917,4861.013167
2021,4,2,4/9/21,6,Soybeans,2330267.315,5785026.407,6,388377.8858,964171.0678
2021,4,2,4/9/21,6,Corn,1598.163,1077.184,6,266.3605,179.5306667
2021,4,2,4/9/21,6,Cotton,95007.421,55823.5,6,15834.57017,9303.916667
2021,4,2,4/9/21,6,Sugar,294535.355,930646.184,6,49089.22583,155107.6973
2021,4,2,4/9/21,6,Beef_Skin,34740.766,10539.908,6,5790.127667,1756.651333
2021,4,3,4/16/21,11,Beef,171710.357,36368.11,5,34342.0714,7273.622
2021,4,3,4/16/21,11,Poultry,146288.037,99704.414,5,29257.6074,19940.8828
2021,4,3,4/16/21,11,Pork,56948.332,22697.911,5,11389.6664,4539.5822
2021,4,3,4/16/21,11,Soybeans,2001055.227,4831007.501,5,400211.0454,966201.5002
2021,4,3,4/16/21,11,Corn,20591.526,105285.095,5,4118.3052,21057.019
2021,4,3,4/16/21,11,Cotton,82334.269,48211.37,5,16466.8538,9642.274
2021,4,3,4/16/21,11,Sugar,127633.751,411031.292,5,25526.7502,82206.2584
2021,4,3,4/16/21,11,Beef_Skin,36492.67,12216.98,5,7298.534,2443.396
2021,4,4,4/23/21,15,Beef,155823.162,32107.587,4,38955.7905,8026.89675
2021,4,4,4/23/21,15,Poultry,122625.098,79731.796,4,30656.2745,19932.949
2021,4,4,4/23/21,15,Pork,61093.327,24248.306,4,15273.33175,6062.0765
2021,4,4,4/23/21,15,Soybeans,1709116.27,4003720.188,4,427279.0675,1000930.047
2021,4,4,4/23/21,15,Corn,9093.86,23785.044,4,2273.465,5946.261
2021,4,4,4/23/21,15,Cotton,68544.885,40647.917,4,17136.22125,10161.97925
2021,4,4,4/23/21,15,Sugar,98531.535,274743.872,4,24632.88375,68685.968
2021,4,4,4/23/21,15,Beef_Skin,29935.054,8645.991,4,7483.7635,2161.49775
2021,4,5,4/30/21,20,Beef,91219.058,18868.331,5,18243.8116,3773.6662
2021,4,5,4/30/21,20,Poultry,101031.825,65275.189,5,20206.365,13055.0378
2021,4,5,4/30/21,20,Pork,25663.284,11201.79,5,5132.6568,2240.358
2021,4,5,4/30/21,20,Soybeans,1158440.328,2764107.869,5,231688.0656,552821.5738
2021,4,5,4/30/21,20,Corn,554.886,729.023,5,110.9772,145.8046
2021,4,5,4/30/21,20,Cotton,54970.792,32312.392,5,10994.1584,6462.4784
2021,4,5,4/30/21,20,Sugar,94888.255,287175.709,5,18977.651,57435.1418
2021,4,5,4/30/21,20,Beef_Skin,20094.567,4562.691,5,4018.9134,912.5382
2021,5,1,5/7/21,5,Beef,146161.314,29809.505,5,29232.2628,5961.901
2021,5,1,5/7/21,5,Poultry,173146.508,113813.732,5,34629.3016,22762.7464
2021,5,1,5/7/21,5,Pork,76049.804,28560.013,5,15209.9608,5712.0026
2021,5,1,5/7/21,5,Soybeans,2083054.575,4692055.304,5,416610.915,938411.0608
2021,5,1,5/7/21,5,Corn,202.051,484.533,5,40.4102,96.9066
2021,5,1,5/7/21,5,Cotton,45097.092,25915.649,5,9019.4184,5183.1298
2021,5,1,5/7/21,5,Sugar,151597.304,439673.81,5,30319.4608,87934.762
2021,5,1,5/7/21,5,Beef_Skin,26810.055,9690.762,5,5362.011,1938.1524
2021,5,2,5/14/21,10,Beef,124056.277,25427.931,5,24811.2554,5085.5862
2021,5,2,5/14/21,10,Poultry,106181.288,72767.391,5,21236.2576,14553.4782
2021,5,2,5/14/21,10,Pork,38220.609,14901.812,5,7644.1218,2980.3624
2021,5,2,5/14/21,10,Soybeans,1824418.006,4109451.223,5,364883.6012,821890.2446
2021,5,2,5/14/21,10,Corn,364.807,701.49,5,72.9614,140.298
2021,5,2,5/14/21,10,Cotton,39851.231,22472.233,5,7970.2462,4494.4466
2021,5,2,5/14/21,10,Sugar,242474.968,757498.192,5,48494.9936,151499.6384
2021,5,2,5/14/21,10,Beef_Skin,25878.143,6325.373,5,5175.6286,1265.0746
2021,5,3,5/21/21,15,Beef,165481.547,33556.628,5,33096.3094,6711.3256
2021,5,3,5/21/21,15,Poultry,154495.285,96442.001,5,30899.057,19288.4002
2021,5,3,5/21/21,15,Pork,76371.279,29096.705,5,15274.2558,5819.341
2021,5,3,5/21/21,15,Soybeans,1750496.443,3842379.009,5,350099.2886,768475.8018
2021,5,3,5/21/21,15,Corn,2760.622,11412.08,5,552.1244,2282.416
2021,5,3,5/21/21,15,Cotton,57890.474,33195.305,5,11578.0948,6639.061
2021,5,3,5/21/21,15,Sugar,151947.148,507244.432,5,30389.4296,101448.8864
2021,5,3,5/21/21,15,Beef_Skin,32671.23,10149.001,5,6534.246,2029.8002
2021,5,5,5/31/21,21,Beef,189698.736,37969.078,6,31616.456,6328.179667
2021,5,5,5/31/21,21,Poultry,161944.119,100168.298,6,26990.6865,16694.71633
2021,5,5,5/31/21,21,Pork,47502.516,18827.737,6,7917.086,3137.956167
2021,5,5,5/31/21,21,Soybeans,1686379.186,3759501.741,6,281063.1977,626583.6235
2021,5,5,5/31/21,21,Corn,1093.157,1321.787,6,182.1928333,220.2978333
2021,5,5,5/31/21,21,Cotton,58031.665,33660.027,6,9671.944167,5610.0045
2021,5,5,5/31/21,21,Sugar,315805.683,993428.326,6,52634.2805,165571.3877
2021,5,5,5/31/21,21,Beef_Skin,33375.642,7026.748,6,5562.607,1171.124667
2021,6,1,6/4/21,3,Beef,123937.766,24296.379,3,41312.58867,8098.793
2021,6,1,6/4/21,3,Poultry,206106.384,83150.519,3,68702.128,27716.83967
2021,6,1,6/4/21,3,Pork,41896.794,15787.877,3,13965.598,5262.625667
2021,6,1,6/4/21,3,Soybeans,1158706.155,2474389.273,3,386235.385,824796.4243
2021,6,1,6/4/21,3,Corn,840.286,710.717,3,280.0953333,236.9056667
2021,6,1,6/4/21,3,Cotton,24651.359,13940.168,3,8217.119667,4646.722667
2021,6,1,6/4/21,3,Sugar,122280.84,402970.232,3,40760.28,134323.4107
2021,6,1,6/4/21,3,Beef_Skin,17904.738,5238.783,3,5968.246,1746.261
2021,6,2,6/11/21,8,Beef,149986.378,29154.936,5,29997.2756,5830.9872
2021,6,2,6/11/21,8,Poultry,10857.748,53455.362,5,2171.5496,10691.0724
2021,6,2,6/11/21,8,Pork,61600.055,23603.869,5,12320.011,4720.7738
2021,6,2,6/11/21,8,Soybeans,1199892.636,2626115.293,5,239978.5272,525223.0586
2021,6,2,6/11/21,8,Corn,1250.728,910.74,5,250.1456,182.148
2021,6,2,6/11/21,8,Cotton,58908.191,33255.564,5,11781.6382,6651.1128
2021,6,2,6/11/21,8,Sugar,240935.438,735018.709,5,48187.0876,147003.7418
2021,6,2,6/11/21,8,Beef_Skin,28353.339,7726.141,5,5670.6678,1545.2282
2021,6,3,6/18/21,13,Beef,229637.333,44132.932,5,45927.4666,8826.5864
2021,6,3,6/18/21,13,Poultry,150423.737,90496.799,5,30084.7474,18099.3598
2021,6,3,6/18/21,13,Pork,41079.25,16144.695,5,8215.85,3228.939
2021,6,3,6/18/21,13,Soybeans,1291322.329,2466161.076,5,258264.4658,493232.2152
2021,6,3,6/18/21,13,Corn,261.382,494.88,5,52.2764,98.976
2021,6,3,6/18/21,13,Cotton,41115.795,23525.491,5,8223.159,4705.0982
2021,6,3,6/18/21,13,Sugar,201643.964,613445.22,5,40328.7928,122689.044
2021,6,3,6/18/21,13,Beef_Skin,39062.085,9050.569,5,7812.417,1810.1138
2021,6,5,6/30/21,21,Beef,223457.348,42731.03,8,27932.1685,5341.37875
2021,6,5,6/30/21,21,Poultry,218932.897,136186.364,8,27366.61213,17023.2955
2021,6,5,6/30/21,21,Pork,110701.348,42229.847,8,13837.6685,5278.730875
2021,6,5,6/30/21,21,Soybeans,1658606.306,3552047.688,8,207325.7882,444005.961
2021,6,5,6/30/21,21,Corn,19817.789,90052.905,8,2477.223625,11256.61312
2021,6,5,6/30/21,21,Cotton,52320.272,29891.205,8,6540.034,3736.400625
2021,6,5,6/30/21,21,Sugar,347082.811,998904.134,8,43385.35138,124863.0167
2021,6,5,6/30/21,21,Beef_Skin,33313.812,9250.01,8,4164.2265,1156.25125
2021,7,2,7/9/21,7,Beef,283855.01,52994.784,7,40550.71571,7570.683429
2021,7,2,7/9/21,7,Poultry,222176.731,127309.051,7,31739.533,18187.00729
2021,7,2,7/9/21,7,Pork,77930.671,31091.507,7,11132.953,4441.643857
2021,7,2,7/9/21,7,Soybeans,1261378.684,2729150.626,7,180196.9549,389878.6609
2021,7,2,7/9/21,7,Corn,10109.089,61696.762,7,1444.155571,8813.823143
2021,7,2,7/9/21,7,Cotton,37851.535,22633.056,7,5407.362143,3233.293714
2021,7,2,7/9/21,7,Sugar,263938.823,828196.001,7,37705.54614,118313.7144
2021,7,2,7/9/21,7,Beef_Skin,33926.619,8967.792,7,4846.659857,1281.113143
2021,7,3,7/16/21,12,Beef,197323.638,36242.315,5,39464.7276,7248.463
2021,7,3,7/16/21,12,Poultry,134522.015,80307.118,5,26904.403,16061.4236
2021,7,3,7/16/21,12,Pork,40346.732,15772.096,5,8069.3464,3154.4192
2021,7,3,7/16/21,12,Soybeans,1265160.147,2821316.869,5,253032.0294,564263.3738
2021,7,3,7/16/21,12,Corn,83949.639,370040.46,5,16789.9278,74008.092
2021,7,3,7/16/21,12,Cotton,19773.648,11800.045,5,3954.7296,2360.009
2021,7,3,7/16/21,12,Sugar,214575.724,664765.041,5,42915.1448,132953.0082
2021,7,3,7/16/21,12,Beef_Skin,27429.324,5867.373,5,5485.8648,1173.4746
2021,7,4,7/23/21,17,Beef,221678.576,41261.711,5,44335.7152,8252.3422
2021,7,4,7/23/21,17,Poultry,179245.456,105150.22,5,35849.0912,21030.044
2021,7,4,7/23/21,17,Pork,49978.411,19979.498,5,9995.6822,3995.8996
2021,7,4,7/23/21,17,Soybeans,662995.764,1469234.403,5,132599.1528,293846.8806
2021,7,4,7/23/21,17,Corn,140413.25,597289.861,5,28082.65,119457.9722
2021,7,4,7/23/21,17,Cotton,24963.132,15012.345,5,4992.6264,3002.469
2021,7,4,7/23/21,17,Sugar,175787.164,511810.298,5,35157.4328,102362.0596
2021,7,4,7/23/21,17,Beef_Skin,23910.54,5707.668,5,4782.108,1141.5336
2021,7,5,7/30/21,22,Beef,199738.796,35794.966,5,39947.7592,7158.9932
2021,7,5,7/30/21,22,Poultry,138685.548,78859.464,5,27737.1096,15771.8928
2021,7,5,7/30/21,22,Pork,63629.327,26001.211,5,12725.8654,5200.2422
2021,7,5,7/30/21,22,Soybeans,800507.076,1646030.108,5,160101.4152,329206.0216
2021,7,5,7/30/21,22,Corn,147682.402,862175.636,5,29536.4804,172435.1272
2021,7,5,7/30/21,22,Cotton,19732.013,11968.91,5,3946.4026,2393.782
2021,7,5,7/30/21,22,Sugar,158767.211,463981.722,5,31753.4422,92796.3444
2021,7,5,7/30/21,22,Beef_Skin,28740.184,7672.194,5,5748.0368,1534.4388
2021,8,1,8/6/21,5,Beef,320266.038,57730.804,5,64053.2076,11546.1608
2021,8,1,8/6/21,5,Poultry,147848.361,83605.716,5,29569.6722,16721.1432
2021,8,1,8/6/21,5,Pork,58164.056,24053.943,5,11632.8112,4810.7886
2021,8,1,8/6/21,5,Soybeans,649473.966,1380188.844,5,129894.7932,276037.7688
2021,8,1,8/6/21,5,Corn,128660.539,718243.927,5,25732.1078,143648.7854
2021,8,1,8/6/21,5,Cotton,21411.679,12261.816,5,4282.3358,2452.3632
2021,8,1,8/6/21,5,Sugar,198228.736,641397.662,5,39645.7472,128279.5324
2021,8,1,8/6/21,5,Beef_Skin,31035.251,7772.445,5,6207.0502,1554.489
2021,8,2,8/13/21,10,Beef,242024.919,43861.708,5,48404.9838,8772.3416
2021,8,2,8/13/21,10,Poultry,158352.34,97084.876,5,31670.468,19416.9752
2021,8,2,8/13/21,10,Pork,38812.599,16448.215,5,7762.5198,3289.643
2021,8,2,8/13/21,10,Soybeans,1045997.716,2209385.039,5,209199.5432,441877.0078
2021,8,2,8/13/21,10,Corn,298799.942,1414943.854,5,59759.9884,282988.7708
2021,8,2,8/13/21,10,Cotton,23052.877,13220.997,5,4610.5754,2644.1994
2021,8,2,8/13/21,10,Sugar,172051.997,537519.791,5,34410.3994,107503.9582
2021,8,2,8/13/21,10,Beef_Skin,22811.299,4746.935,5,4562.2598,949.387
2021,8,3,8/20/21,15,Beef,176287.437,28853.075,5,35257.4874,5770.615
2021,8,3,8/20/21,15,Poultry,176943.559,93452.695,5,35388.7118,18690.539
2021,8,3,8/20/21,15,Pork,55374.406,23011.868,5,11074.8812,4602.3736
2021,8,3,8/20/21,15,Soybeans,712468.445,1403930.984,5,142493.689,280786.1968
2021,8,3,8/20/21,15,Corn,160955.696,813624.7,5,32191.1392,162724.94
2021,8,3,8/20/21,15,Cotton,6609.466,3815.373,5,1321.8932,763.0746
2021,8,3,8/20/21,15,Sugar,172443.624,396819.562,5,34488.7248,79363.9124
2021,8,3,8/20/21,15,Beef_Skin,28359.582,5657.551,5,5671.9164,1131.5102
2021,8,5,8/31/21,22,Beef,292887.871,51160.233,7,41841.12443,7308.604714
2021,8,5,8/31/21,22,Poultry,135060.188,76994.434,7,19294.31257,10999.20486
2021,8,5,8/31/21,22,Pork,43752.137,18087.523,7,6250.305286,2583.931857
2021,8,5,8/31/21,22,Soybeans,749586.324,1506242.763,7,107083.7606,215177.5376
2021,8,5,8/31/21,22,Corn,258620.122,1402638.713,7,36945.73171,200376.959
2021,8,5,8/31/21,22,Cotton,37196.135,21477.988,7,5313.733571,3068.284
2021,8,5,8/31/21,22,Sugar,338455.081,1019671.264,7,48350.72586,145667.3234
2021,8,5,8/31/21,22,Beef_Skin,45119.006,12770.377,7,6445.572286,1824.339571
2021,9,1,9/3/21,3,Beef,183511.191,31533.239,3,61170.397,10511.07967
2021,9,1,9/3/21,3,Poultry,139779.072,79258.442,3,46593.024,26419.48067
2021,9,1,9/3/21,3,Pork,50436.582,21004.974,3,16812.194,7001.658
2021,9,1,9/3/21,3,Soybeans,386646.148,757392.516,3,128882.0493,252464.172
2021,9,1,9/3/21,3,Corn,98673.907,534833.316,3,32891.30233,178277.772
2021,9,1,9/3/21,3,Cotton,26396.618,15618.679,3,8798.872667,5206.226333
2021,9,1,9/3/21,3,Sugar,133302.788,398836.088,3,44434.26267,132945.3627
2021,9,1,9/3/21,3,Beef_Skin,15618.707,3778.76,3,5206.235667,1259.586667
2021,9,2,9/10/21,7,Beef,319451.924,55348.093,4,79862.981,13837.02325
2021,9,2,9/10/21,7,Poultry,159958.244,92090.527,4,39989.561,23022.63175
2021,9,2,9/10/21,7,Pork,46304.583,19877.389,4,11576.14575,4969.34725
2021,9,2,9/10/21,7,Soybeans,600936.904,1204871.829,4,150234.226,301217.9573
2021,9,2,9/10/21,7,Corn,147649.609,724964.789,4,36912.40225,181241.1973
2021,9,2,9/10/21,7,Cotton,53441.186,31109.018,4,13360.2965,7777.2545
2021,9,2,9/10/21,7,Sugar,137069.296,441705.703,4,34267.324,110426.4258
2021,9,2,9/10/21,7,Beef_Skin,40752.044,10044.747,4,10188.011,2511.18675
2021,9,3,9/17/21,12,Beef,255406.7,43638.981,5,51081.34,8727.7962
2021,9,3,9/17/21,12,Poultry,141308.278,85228.124,5,28261.6556,17045.6248
2021,9,3,9/17/21,12,Pork,61832.628,25713.333,5,12366.5256,5142.6666
2021,9,3,9/17/21,12,Soybeans,665360.565,1279429.756,5,133072.113,255885.9512
2021,9,3,9/17/21,12,Corn,82590.237,437661.578,5,16518.0474,87532.3156
2021,9,3,9/17/21,12,Cotton,50884.502,29349.209,5,10176.9004,5869.8418
2021,9,3,9/17/21,12,Sugar,208030.803,585045.075,5,41606.1606,117009.015
2021,9,3,9/17/21,12,Beef_Skin,14239.587,4788.17,5,2847.9174,957.634
2021,9,5,9/30/21,21,Beef,324528.651,56497.124,9,36058.739,6277.458222
2021,9,5,9/30/21,21,Poultry,230321.681,132373.902,9,25591.29789,14708.21133
2021,9,5,9/30/21,21,Pork,83739.246,35300.866,9,9304.360667,3922.318444
2021,9,5,9/30/21,21,Soybeans,806219.604,1591608.924,9,89579.956,176845.436
2021,9,5,9/30/21,21,Corn,208033.215,1157803.667,9,23114.80167,128644.8519
2021,9,5,9/30/21,21,Cotton,106967.306,64136.35,9,11885.25622,7126.261111
2021,9,5,9/30/21,21,Sugar,370425.374,1151148.066,9,41158.37489,127905.3407
2021,9,5,9/30/21,21,Beef_Skin,51681.804,13385.507,9,5742.422667,1487.278556
2021,10,2,10/8/21,6,Beef,162532.323,30432.655,6,27088.7205,5072.109167
2021,10,2,10/8/21,6,Poultry,195210.086,111172.894,6,32535.01433,18528.81567
2021,10,2,10/8/21,6,Pork,59585.373,25686.049,6,9930.8955,4281.008167
2021,10,2,10/8/21,6,Soybeans,761415.53,1441200.991,6,126902.5883,240200.1652
2021,10,2,10/8/21,6,Corn,97299.377,482802.323,6,16216.56283,80467.05383
2021,10,2,10/8/21,6,Cotton,91203.446,52998.397,6,15200.57433,8833.066167
2021,10,2,10/8/21,6,Sugar,329682.043,981620.428,6,54947.00717,163603.4047
2021,10,2,10/8/21,6,Beef_Skin,44231.996,11149.092,6,7371.999333,1858.182
2021,10,3,10/15/21,10,Beef,78461.585,15257.89,4,19615.39625,3814.4725
2021,10,3,10/15/21,10,Poultry,168840.876,94799.893,4,42210.219,23699.97325
2021,10,3,10/15/21,10,Pork,56013.991,24394.199,4,14003.49775,6098.54975
2021,10,3,10/15/21,10,Soybeans,334008.369,626705.755,4,83502.09225,156676.4387
2021,10,3,10/15/21,10,Corn,49033.215,213544.251,4,12258.30375,53386.06275
2021,10,3,10/15/21,10,Cotton,64823.02,36721.511,4,16205.755,9180.37775
2021,10,3,10/15/21,10,Sugar,98973.809,276113.849,4,24743.45225,69028.46225
2021,10,3,10/15/21,10,Beef_Skin,37187.39,9551.697,4,9296.8475,2387.92425
2021,10,4,10/22/21,15,Beef,86706.115,16926.55,5,17341.223,3385.31
2021,10,4,10/22/21,15,Poultry,125154.418,69113.088,5,25030.8836,13822.6176
2021,10,4,10/22/21,15,Pork,35794.819,15556.175,5,7158.9638,3111.235
2021,10,4,10/22/21,15,Soybeans,338614.89,666280.025,5,67722.978,133256.005
2021,10,4,10/22/21,15,Corn,150922.84,704127.346,5,30184.568,140825.4692
2021,10,4,10/22/21,15,Cotton,88491.809,52139.846,5,17698.3618,10427.9692
2021,10,4,10/22/21,15,Sugar,160085.004,456929.461,5,32017.0008,91385.8922
2021,10,4,10/22/21,15,Beef_Skin,32953.191,6430.082,5,6590.6382,1286.0164
2021,10,5,10/29/21,20,Beef,96919.679,19570.45,5,19383.9358,3914.09
2021,10,5,10/29/21,20,Poultry,152169.598,87089.429,5,30433.9196,17417.8858
2021,10,5,10/29/21,20,Pork,51976.197,23086.528,5,10395.2394,4617.3056
2021,10,5,10/29/21,20,Soybeans,287972.683,561425.354,5,57594.5366,112285.0708
2021,10,5,10/29/21,20,Corn,94717.866,396564.458,5,18943.5732,79312.8916
2021,10,5,10/29/21,20,Cotton,103951.639,61235.213,5,20790.3278,12247.0426
2021,10,5,10/29/21,20,Sugar,223179.279,603040.012,5,44635.8558,120608.0024
2021,10,5,10/29/21,20,Beef_Skin,32386.947,7600.037,5,6477.3894,1520.0074
