Year,Month,Week_Number_In_Month,Date,Running_Work_Days,Product,ValueFOB,Volume,WorkingDaysDelta,ValueFOB_Daily,Volume_Daily
2023,4,4,4/28/23,18,Wheat,34350.07,100006.214,5,6870.014,20001.2428
2023,4,4,4/28/23,18,Fertilizers,385134.484,869904.376,5,77026.8968,173980.8752
2023,4,4,4/28/23,18,Crop_Chemicals,64982.379,5396.285,5,12996.4758,1079.257
2023,5,1,5/5/23,4,Wheat,13664.559,37812.23,4,3416.13975,9453.0575
2023,5,1,5/5/23,4,Fertilizers,271215.426,644791.093,4,67803.8565,161197.7733
2023,5,1,5/5/23,4,Crop_Chemicals,51909.534,4118.144,4,12977.3835,1029.536
2023,5,2,5/12/23,9,Wheat,25426.529,75804.95,5,5085.3058,15160.99
2023,5,2,5/12/23,9,Fertilizers,234864.825,592571.938,5,46972.965,118514.3876
2023,5,2,5/12/23,9,Crop_Chemicals,76211.302,6809.301,5,15242.2604,1361.8602
2023,5,3,5/19/23,14,Wheat,20862.247,63803.643,5,4172.4494,12760.7286
2023,5,3,5/19/23,14,Fertilizers,315628.817,805394.041,5,63125.7634,161078.8082
2023,5,3,5/19/23,14,Crop_Chemicals,39212.212,4117.164,5,7842.4424,823.4328
2023,5,5,5/31/23,22,Wheat,34654.983,106120.116,8,4331.872875,13265.0145
2023,5,5,5/31/23,22,Fertilizers,482777.546,1215600.943,8,60347.19325,151950.1179
2023,5,5,5/31/23,22,Crop_Chemicals,127457.443,9814.636,8,15932.18038,1226.8295
2023,6,2,6/9/23,6,Wheat,16123.792,50921.52,6,2687.298667,8486.92
2023,6,2,6/9/23,6,Fertilizers,278299.227,723351.341,6,46383.2045,120558.5568
2023,6,2,6/9/23,6,Crop_Chemicals,123738.082,9103.924,6,20623.01367,1517.320667
2023,6,3,6/16/23,11,Wheat,30557.44,94850.0,5,6111.488,18970.0
2023,6,3,6/16/23,11,Fertilizers,316107.613,884379.211,5,63221.5226,176875.8422
2023,6,3,6/16/23,11,Crop_Chemicals,78395.283,8164.276,5,15679.0566,1632.8552
2023,6,4,6/23/23,16,Wheat,29040.64,90227.17,5,5808.128,18045.434
2023,6,4,6/23/23,16,Fertilizers,318915.275,908087.057,5,63783.055,181617.4114
2023,6,4,6/23/23,16,Crop_Chemicals,133002.84,12750.601,5,26600.568,2550.1202
2023,6,5,6/30/23,21,Wheat,24772.24,81643.853,5,4954.448,16328.7706
2023,6,5,6/30/23,21,Fertilizers,202305.032,622397.288,5,40461.0064,124479.4576
2023,6,5,6/30/23,21,Crop_Chemicals,100276.849,9460.608,5,20055.3698,1892.1216
2023,7,1,7/7/23,5,Wheat,19088.816,66027.957,5,3817.7632,13205.5914
2023,7,1,7/7/23,5,Fertilizers,301662.542,851468.53,5,60332.5084,170293.706
2023,7,1,7/7/23,5,Crop_Chemicals,109321.493,9233.114,5,21864.2986,1846.6228
2023,7,2,7/14/23,10,Wheat,20920.903,71128.076,5,4184.1806,14225.6152
2023,7,2,7/14/23,10,Fertilizers,233127.003,696886.967,5,46625.4006,139377.3934
2023,7,2,7/14/23,10,Crop_Chemicals,128734.323,13693.967,5,25746.8646,2738.7934
2023,7,3,7/21/23,15,Wheat,25787.221,92801.816,5,5157.4442,18560.3632
2023,7,3,7/21/23,15,Fertilizers,239178.634,772539.992,5,47835.7268,154507.9984
2023,7,3,7/21/23,15,Crop_Chemicals,83603.972,10137.641,5,16720.7944,2027.5282
2023,7,5,7/31/23,21,Wheat,55120.753,188589.201,6,9186.792167,31431.5335
2023,7,5,7/31/23,21,Fertilizers,396293.415,1277483.593,6,66048.9025,212913.9322
2023,7,5,7/31/23,21,Crop_Chemicals,139332.447,16979.418,6,23222.0745,2829.903
2023,8,1,8/4/23,4,Wheat,9369.47,36790.0,4,2342.3675,9197.5
2023,8,1,8/4/23,4,Fertilizers,263655.087,854090.179,4,65913.77175,213522.5448
2023,8,1,8/4/23,4,Crop_Chemicals,135410.76,14328.486,4,33852.69,3582.1215
2023,8,2,8/11/23,9,Wheat,28332.199,89973.005,5,5666.4398,17994.601
2023,8,2,8/11/23,9,Fertilizers,236731.914,705249.94,5,47346.3828,141049.988
2023,8,2,8/11/23,9,Crop_Chemicals,101562.632,14488.13,5,20312.5264,2897.626
2023,8,3,8/18/23,14,Wheat,17970.248,54528.0,5,3594.0496,10905.6
2023,8,3,8/18/23,14,Fertilizers,308003.055,976360.083,5,61600.611,195272.0166
2023,8,3,8/18/23,14,Crop_Chemicals,158873.962,17447.261,5,31774.7924,3489.4522
2023,8,5,8/31/23,23,Wheat,27111.966,98244.385,9,3012.440667,10916.04278
2023,8,5,8/31/23,23,Fertilizers,550525.093,1812143.956,9,61169.45478,201349.3284
2023,8,5,8/31/23,23,Crop_Chemicals,311748.874,34690.62,9,34638.76378,3854.513333
2023,9,2,9/8/23,5,Wheat,2755.986,8881.482,5,551.1972,1776.2964
2023,9,2,9/8/23,5,Fertilizers,363809.483,1141128.852,5,72761.8966,228225.7704
2023,9,2,9/8/23,5,Crop_Chemicals,162678.571,23111.979,5,32535.7142,4622.3958
2023,9,3,9/15/23,10,Wheat,26204.401,92472.66,5,5240.8802,18494.532
2023,9,3,9/15/23,10,Fertilizers,279893.578,874800.564,5,55978.7156,174960.1128
2023,9,3,9/15/23,10,Crop_Chemicals,194354.421,24487.429,5,38870.8842,4897.4858
2023,9,4,9/22/23,15,Wheat,63231.327,224232.648,5,12646.2654,44846.5296
2023,9,4,9/22/23,15,Fertilizers,238283.363,811710.747,5,47656.6726,162342.1494
2023,9,4,9/22/23,15,Crop_Chemicals,115332.444,20370.486,5,23066.4888,4074.0972
2023,9,5,9/29/23,20,Wheat,21988.109,83870.285,5,4397.6218,16774.057
2023,9,5,9/29/23,20,Fertilizers,344021.268,1149262.752,5,68804.2536,229852.5504
2023,9,5,9/29/23,20,Crop_Chemicals,118194.576,14528.203,5,23638.9152,2905.6406
2023,10,1,10/6/23,5,Wheat,27576.454,92809.58,5,5515.2908,18561.916
2023,10,1,10/6/23,5,Fertilizers,283236.398,940310.912,5,56647.2796,188062.1824
2023,10,1,10/6/23,5,Crop_Chemicals,155856.882,22703.554,5,31171.3764,4540.7108
2023,10,2,10/13/23,9,Wheat,17053.139,64961.979,4,4263.28475,16240.49475
2023,10,2,10/13/23,9,Fertilizers,278737.77,950278.967,4,69684.4425,237569.7417
2023,10,2,10/13/23,9,Crop_Chemicals,110542.132,15015.327,4,27635.533,3753.83175
2023,10,3,10/20/23,14,Wheat,22023.381,72055.188,5,4404.6762,14411.0376
2023,10,3,10/20/23,14,Fertilizers,349563.26,1099287.889,5,69912.652,219857.5778
2023,10,3,10/20/23,14,Crop_Chemicals,120631.213,18130.52,5,24126.2426,3626.104
2023,10,5,10/31/23,21,Wheat,14510.118,53238.163,7,2072.874,7605.451857
2023,10,5,10/31/23,21,Fertilizers,447126.44,1572507.371,7,63875.20571,224643.9101
2023,10,5,10/31/23,21,Crop_Chemicals,143603.971,28620.905,7,20514.853,4088.700714
2023,11,2,11/10/23,7,Wheat,29358.795,112088.065,7,4194.113571,16012.58071
2023,11,2,11/10/23,7,Fertilizers,420817.484,1270385.41,7,60116.78343,181483.63
2023,11,2,11/10/23,7,Crop_Chemicals,168227.005,31423.308,7,24032.42929,4489.044
2023,11,3,11/17/23,11,Wheat,20357.009,74898.1,4,5089.25225,18724.525
2023,11,3,11/17/23,11,Fertilizers,274248.853,839667.927,4,68562.21325,209916.9818
2023,11,3,11/17/23,11,Crop_Chemicals,109807.29,14432.718,4,27451.8225,3608.1795
2023,11,5,11/30/23,20,Wheat,34528.088,134438.869,9,3836.454222,14937.65211
2023,11,5,11/30/23,20,Fertilizers,572474.322,1747137.985,9,63608.258,194126.4428
2023,11,5,11/30/23,20,Crop_Chemicals,200041.739,38209.964,9,22226.85989,4245.551556
2023,12,2,12/8/23,6,Wheat,14442.626,57817.405,6,2407.104333,9636.234167
2023,12,2,12/8/23,6,Fertilizers,359017.05,1088453.384,6,59836.175,181408.8973
2023,12,2,12/8/23,6,Crop_Chemicals,105128.428,18427.759,6,17521.40467,3071.293167
2023,12,3,12/15/23,11,Wheat,14590.487,54534.7,5,2918.0974,10906.94
2023,12,3,12/15/23,11,Fertilizers,273851.81,929854.251,5,54770.362,185970.8502
2023,12,3,12/15/23,11,Crop_Chemicals,117338.874,17813.645,5,23467.7748,3562.729
2023,12,5,12/29/23,20,Wheat,71545.213,283404.289,9,7949.468111,31489.36544
2023,12,5,12/29/23,20,Fertilizers,583215.375,1893990.626,9,64801.70833,210443.4029
2023,12,5,12/29/23,20,Crop_Chemicals,145716.241,25208.914,9,16190.69344,2800.990444
2024,1,1,1/5/24,4,Wheat,28044.043,114478.26,4,7011.01075,28619.565
2024,1,1,1/5/24,4,Fertilizers,109086.274,379571.682,4,27271.5685,94892.9205
2024,1,1,1/5/24,4,Crop_Chemicals,83175.436,11027.552,4,20793.859,2756.888
2024,1,2,1/12/24,9,Wheat,19714.517,78750.054,5,3942.9034,15750.0108
2024,1,2,1/12/24,9,Fertilizers,170447.285,593656.193,5,34089.457,118731.2386
2024,1,2,1/12/24,9,Crop_Chemicals,79667.986,13128.856,5,15933.5972,2625.7712
2024,1,3,1/19/24,14,Wheat,32653.388,130681.365,5,6530.6776,26136.273
2024,1,3,1/19/24,14,Fertilizers,204858.072,704204.819,5,40971.6144,140840.9638
2024,1,3,1/19/24,14,Crop_Chemicals,68796.906,12488.207,5,13759.3812,2497.6414
2024,1,4,1/26/24,19,Wheat,49353.079,196727.88,5,9870.6158,39345.576
2024,1,4,1/26/24,19,Fertilizers,202447.362,694419.864,5,40489.4724,138883.9728
2024,1,4,1/26/24,19,Crop_Chemicals,60351.272,11058.106,5,12070.2544,2211.6212
2024,1,5,1/31/24,22,Wheat,23482.685,93391.504,3,7827.561667,31130.50133
2024,1,5,1/31/24,22,Fertilizers,116098.466,394726.386,3,38699.48867,131575.462
2024,1,5,1/31/24,22,Crop_Chemicals,36012.787,6694.599,3,12004.26233,2231.533
2024,2,2,2/9/24,7,Wheat,49792.685,206426.1,7,7113.240714,29489.44286
2024,2,2,2/9/24,7,Fertilizers,246391.348,717656.318,7,35198.764,102522.3311
2024,2,2,2/9/24,7,Crop_Chemicals,84201.244,16907.546,7,12028.74914,2415.363714
2024,2,3,2/16/24,10,Wheat,42816.605,177519.112,3,14272.20167,59173.03733
2024,2,3,2/16/24,10,Fertilizers,129883.052,396130.892,3,43294.35067,132043.6307
2024,2,3,2/16/24,10,Crop_Chemicals,51516.479,9074.777,3,17172.15967,3024.925667
2024,2,4,2/23/24,15,Wheat,13445.313,55069.872,5,2689.0626,11013.9744
2024,2,4,2/23/24,15,Fertilizers,130768.633,446497.256,5,26153.7266,89299.4512
2024,2,4,2/23/24,15,Crop_Chemicals,74282.426,10726.252,5,14856.4852,2145.2504
2024,2,5,2/29/24,19,Wheat,22012.062,92530.626,4,5503.0155,23132.6565
2024,2,5,2/29/24,19,Fertilizers,129672.258,362640.379,4,32418.0645,90660.09475
2024,2,5,2/29/24,19,Crop_Chemicals,55649.389,8811.816,4,13912.34725,2202.954
2024,3,2,3/8/24,6,Wheat,49207.303,201000.785,6,8201.217167,33500.13083
2024,3,2,3/8/24,6,Fertilizers,164881.418,588353.434,6,27480.23633,98058.90567
2024,3,2,3/8/24,6,Crop_Chemicals,71883.412,9317.237,6,11980.56867,1552.872833
2024,3,3,3/15/24,11,Wheat,22357.366,87936.583,5,4471.4732,17587.3166
2024,3,3,3/15/24,11,Fertilizers,183787.66,609997.927,5,36757.532,121999.5854
2024,3,3,3/15/24,11,Crop_Chemicals,74288.275,9038.351,5,14857.655,1807.6702
2024,3,4,3/22/24,16,Wheat,36239.518,147291.297,5,7247.9036,29458.2594
2024,3,4,3/22/24,16,Fertilizers,178266.811,605784.121,5,35653.3622,121156.8242
2024,3,4,3/22/24,16,Crop_Chemicals,62141.132,5765.996,5,12428.2264,1153.1992
2024,3,5,3/29/24,20,Wheat,17919.759,74267.48,4,4479.93975,18566.87
2024,3,5,3/29/24,20,Fertilizers,205737.654,686351.207,4,51434.4135,171587.8017
2024,3,5,3/29/24,20,Crop_Chemicals,30111.67,3293.022,4,7527.9175,823.2555
2024,4,1,4/5/24,5,Wheat,24487.095,103019.96,5,4897.419,20603.992
2024,4,1,4/5/24,5,Fertilizers,145859.067,544203.461,5,29171.8134,108840.6922
2024,4,1,4/5/24,5,Crop_Chemicals,48823.64,7758.539,5,9764.728,1551.7078
2024,4,2,4/12/24,10,Wheat,15740.932,64031.63,5,3148.1864,12806.326
2024,4,2,4/12/24,10,Fertilizers,212359.333,640991.814,5,42471.8666,128198.3628
2024,4,2,4/12/24,10,Crop_Chemicals,60048.083,8667.919,5,12009.6166,1733.5838
2024,4,3,4/19/24,15,Wheat,37854.349,162713.816,5,7570.8698,32542.7632
2024,4,3,4/19/24,15,Fertilizers,192556.296,658871.883,5,38511.2592,131774.3766
2024,4,3,4/19/24,15,Crop_Chemicals,56457.686,9537.624,5,11291.5372,1907.5248
2024,4,4,4/26/24,20,Wheat,21590.96,88223.96,5,4318.192,17644.792
2024,4,4,4/26/24,20,Fertilizers,248995.244,826260.256,5,49799.0488,165252.0512
2024,4,4,4/26/24,20,Crop_Chemicals,60048.47,9604.785,5,12009.694,1920.957
2024,4,5,4/30/24,22,Wheat,8400.002,36302.64,2,4200.001,18151.32
2024,4,5,4/30/24,22,Fertilizers,105573.291,349747.426,2,52786.6455,174873.713
2024,4,5,4/30/24,22,Crop_Chemicals,39525.923,4474.986,2,19762.9615,2237.493
2024,5,2,5/10/24,7,Wheat,65057.098,270077.156,7,9293.871143,38582.45086
2024,5,2,5/10/24,7,Fertilizers,302805.877,1025037.319,7,43257.98243,146433.9027
2024,5,2,5/10/24,7,Crop_Chemicals,71351.499,11883.952,7,10193.07129,1697.707429
2024,5,3,5/17/24,12,Wheat,30601.239,133020.649,5,6120.2478,26604.1298
2024,5,3,5/17/24,12,Fertilizers,228427.623,774024.692,5,45685.5246,154804.9384
2024,5,3,5/17/24,12,Crop_Chemicals,65950.005,8667.178,5,13190.001,1733.4356
2024,5,4,5/24/24,17,Wheat,47141.423,195475.125,5,9428.2846,39095.025
2024,5,4,5/24/24,17,Fertilizers,240361.894,875367.098,5,48072.3788,175073.4196
2024,5,4,5/24/24,17,Crop_Chemicals,51385.305,6730.799,5,10277.061,1346.1598
2024,5,5,5/31/24,21,Wheat,14279.029,58565.041,4,3569.75725,14641.26025
2024,5,5,5/31/24,21,Fertilizers,227465.064,766572.669,4,56866.266,191643.1673
2024,5,5,5/31/24,21,Crop_Chemicals,79671.321,8120.874,4,19917.83025,2030.2185
2024,6,1,6/7/24,5,Wheat,38415.571,156328.68,5,7683.1142,31265.736
2024,6,1,6/7/24,5,Fertilizers,378453.924,1213166.646,5,75690.7848,242633.3292
2024,6,1,6/7/24,5,Crop_Chemicals,78738.082,11285.334,5,15747.6164,2257.0668
2024,6,2,6/14/24,10,Wheat,18472.081,72497.964,5,3694.4162,14499.5928
2024,6,2,6/14/24,10,Fertilizers,213743.316,717107.661,5,42748.6632,143421.5322
2024,6,2,6/14/24,10,Crop_Chemicals,84375.436,9250.993,5,16875.0872,1850.1986
2024,6,3,6/21/24,15,Wheat,48766.658,196792.766,5,9753.3316,39358.5532
2024,6,3,6/21/24,15,Fertilizers,386840.062,1192046.661,5,77368.0124,238409.3322
2024,6,3,6/21/24,15,Crop_Chemicals,87630.222,13618.573,5,17526.0444,2723.7146
2024,6,4,6/28/24,20,Wheat,42503.413,178985.005,5,8500.6826,35797.001
2024,6,4,6/28/24,20,Fertilizers,321282.364,1037388.882,5,64256.4728,207477.7764
2024,6,4,6/28/24,20,Crop_Chemicals,83025.6,14994.283,5,16605.12,2998.8566
2024,7,1,7/5/24,5,Wheat,29657.735,125512.507,5,5931.547,25102.5014
2024,7,1,7/5/24,5,Fertilizers,287962.625,927283.174,5,57592.525,185456.6348
2024,7,1,7/5/24,5,Crop_Chemicals,100263.37,14648.756,5,20052.674,2929.7512
2024,7,2,7/12/24,10,Wheat,27675.31,104666.961,5,5535.062,20933.3922
2024,7,2,7/12/24,10,Fertilizers,265913.415,835926.495,5,53182.683,167185.299
2024,7,2,7/12/24,10,Crop_Chemicals,104665.543,14872.194,5,20933.1086,2974.4388
2024,7,3,7/19/24,15,Wheat,35109.449,135177.7,5,7021.8898,27035.54
2024,7,3,7/19/24,15,Fertilizers,337025.331,1125961.455,5,67405.0662,225192.291
2024,7,3,7/19/24,15,Crop_Chemicals,110733.817,21410.591,5,22146.7634,4282.1182
2024,7,4,7/26/24,20,Wheat,52540.666,196140.878,5,10508.1332,39228.1756
2024,7,4,7/26/24,20,Fertilizers,371194.443,1073889.968,5,74238.8886,214777.9936
2024,7,4,7/26/24,20,Crop_Chemicals,91142.421,15212.49,5,18228.4842,3042.498
2024,7,5,7/31/24,23,Wheat,22953.36,84725.91,3,7651.12,28241.97
2024,7,5,7/31/24,23,Fertilizers,175027.085,541534.42,3,58342.36167,180511.4733
2024,7,5,7/31/24,23,Crop_Chemicals,52485.905,11720.69,3,17495.30167,3906.896667
2024,8,2,8/9/24,7,Wheat,52138.858,186593.164,7,7448.408286,26656.16629
2024,8,2,8/9/24,7,Fertilizers,436340.286,1444280.968,7,62334.32657,206325.8526
2024,8,2,8/9/24,7,Crop_Chemicals,202055.106,35110.35,7,28865.01514,5015.764286
2024,8,3,8/16/24,12,Wheat,23266.117,93476.655,5,4653.2234,18695.331
2024,8,3,8/16/24,12,Fertilizers,306266.521,986155.204,5,61253.3042,197231.0408
2024,8,3,8/16/24,12,Crop_Chemicals,106214.582,16846.675,5,21242.9164,3369.335
2024,8,4,8/23/24,17,Wheat,50088.121,191297.513,5,10017.6242,38259.5026
2024,8,4,8/23/24,17,Fertilizers,397581.371,1253386.678,5,79516.2742,250677.3356
2024,8,4,8/23/24,17,Crop_Chemicals,99174.897,18506.692,5,19834.9794,3701.3384
2024,8,5,8/30/24,22,Wheat,18901.891,74091.832,5,3780.3782,14818.3664
2024,8,5,8/30/24,22,Fertilizers,430182.63,1252800.379,5,86036.526,250560.0758
2024,8,5,8/30/24,22,Crop_Chemicals,93472.795,17890.171,5,18694.559,3578.0342
2024,9,1,9/6/24,5,Wheat,31452.22,121984.56,5,6290.444,24396.912
2024,9,1,9/6/24,5,Fertilizers,405150.01,1235171.169,5,81030.002,247034.2338
2024,9,1,9/6/24,5,Crop_Chemicals,127323.844,25561.591,5,25464.7688,5112.3182
2024,9,2,9/13/24,10,Wheat,26582.233,104250.896,5,5316.4466,20850.1792
2024,9,2,9/13/24,10,Fertilizers,302127.211,979205.905,5,60425.4422,195841.181
2024,9,2,9/13/24,10,Crop_Chemicals,136450.974,24361.045,5,27290.1948,4872.209
2024,9,3,9/20/24,15,Wheat,42138.276,169421.375,5,8427.6552,33884.275
2024,9,3,9/20/24,15,Fertilizers,334729.791,1056894.336,5,66945.9582,211378.8672
2024,9,3,9/20/24,15,Crop_Chemicals,126745.656,22719.1,5,25349.1312,4543.82
2024,9,5,9/30/24,21,Wheat,48985.73,196473.827,6,8164.288333,32745.63783
2024,9,5,9/30/24,21,Fertilizers,462195.046,1390326.05,6,77032.50767,231721.0083
2024,9,5,9/30/24,21,Crop_Chemicals,170280.326,36994.486,6,28380.05433,6165.747667
2024,10,1,10/4/24,4,Wheat,22847.865,92280.723,4,5711.96625,23070.18075
2024,10,1,10/4/24,4,Fertilizers,355097.552,1254281.607,4,88774.388,313570.4018
2024,10,1,10/4/24,4,Crop_Chemicals,123106.343,24586.255,4,30776.58575,6146.56375
2024,10,2,10/11/24,9,Wheat,29889.325,124096.327,5,5977.865,24819.2654
2024,10,2,10/11/24,9,Fertilizers,313719.269,1003947.795,5,62743.8538,200789.559
2024,10,2,10/11/24,9,Crop_Chemicals,167858.933,33671.48,5,33571.7866,6734.296
2024,10,3,10/18/24,14,Wheat,24523.862,95309.266,5,4904.7724,19061.8532
2024,10,3,10/18/24,14,Fertilizers,310272.103,1033495.018,5,62054.4206,206699.0036
2024,10,3,10/18/24,14,Crop_Chemicals,147832.245,25339.138,5,29566.449,5067.8276
2024,10,4,10/25/24,19,Wheat,40524.403,165376.54,5,8104.8806,33075.308
2024,10,4,10/25/24,19,Fertilizers,278337.829,901376.115,5,55667.5658,180275.223
2024,10,4,10/25/24,19,Crop_Chemicals,108146.137,21265.732,5,21629.2274,4253.1464
2024,10,5,10/31/24,22,Wheat,18982.894,75344.0,3,6327.631333,25114.66667
2024,10,5,10/31/24,22,Fertilizers,249479.767,744647.145,3,83159.92233,248215.715
2024,10,5,10/31/24,22,Crop_Chemicals,99235.583,18439.187,3,33078.52767,6146.395667
2024,11,2,11/8/24,6,Wheat,18721.867,77423.137,6,3120.311167,12903.85617
2024,11,2,11/8/24,6,Fertilizers,354341.428,1251951.367,6,59056.90467,208658.5612
2024,11,2,11/8/24,6,Crop_Chemicals,133428.132,25791.751,6,22238.022,4298.625167
2024,11,3,11/15/24,10,Wheat,19775.5,82150.0,4,4943.875,20537.5
2024,11,3,11/15/24,10,Fertilizers,290991.718,919775.322,4,72747.9295,229943.8305
2024,11,3,11/15/24,10,Crop_Chemicals,71950.925,13231.056,4,17987.73125,3307.764
2024,11,4,11/22/24,14,Wheat,17597.618,73008.0,4,4399.4045,18252.0
2024,11,4,11/22/24,14,Fertilizers,244865.11,831169.604,4,61216.2775,207792.401
2024,11,4,11/22/24,14,Crop_Chemicals,139247.896,21530.927,4,34811.974,5382.73175
2024,11,5,11/30/24,19,Wheat,46062.422,194945.711,5,9212.4844,38989.1422
2024,11,5,11/30/24,19,Fertilizers,375027.558,1195111.433,5,75005.5116,239022.2866
2024,11,5,11/30/24,19,Crop_Chemicals,134553.211,17982.336,5,26910.6422,3596.4672
2024,12,1,12/6/24,5,Wheat,31333.812,135043.556,5,6266.7624,27008.7112
2024,12,1,12/6/24,5,Fertilizers,258939.982,947042.014,5,51787.9964,189408.4028
2024,12,1,12/6/24,5,Crop_Chemicals,111639.116,19988.744,5,22327.8232,3997.7488
2024,12,2,12/13/24,10,Wheat,39475.702,170231.244,5,7895.1404,34046.2488
2024,12,2,12/13/24,10,Fertilizers,184813.088,639184.675,5,36962.6176,127836.935
2024,12,2,12/13/24,10,Crop_Chemicals,123837.71,19917.107,5,24767.542,3983.4214
2024,12,3,12/20/24,15,Wheat,28728.825,127282.677,5,5745.765,25456.5354
2024,12,3,12/20/24,15,Fertilizers,330422.163,1173318.365,5,66084.4326,234663.673
2024,12,3,12/20/24,15,Crop_Chemicals,113468.827,19059.004,5,22693.7654,3811.8008
2024,12,5,12/31/24,21,Wheat,20517.679,88355.817,6,3419.613167,14725.9695
2024,12,5,12/31/24,21,Fertilizers,190044.687,687657.295,6,31674.1145,114609.5492
2024,12,5,12/31/24,21,Crop_Chemicals,99136.083,18475.553,6,16522.6805,3079.258833
2025,1,2,1/10/25,7,Wheat,67441.396,297044.645,7,9634.485143,42434.94929
2025,1,2,1/10/25,7,Fertilizers,323860.062,1035196.764,7,46265.72314,147885.252
2025,1,2,1/10/25,7,Crop_Chemicals,136891.447,26154.118,7,19555.921,3736.302571
2025,1,3,1/17/25,12,Wheat,28136.481,115740.0,5,5627.2962,23148.0
2025,1,3,1/17/25,12,Fertilizers,190921.883,548360.119,5,38184.3766,109672.0238
2025,1,3,1/17/25,12,Crop_Chemicals,93061.842,18051.539,5,18612.3684,3610.3078
2025,1,4,1/24/25,17,Wheat,44890.437,197342.464,5,8978.0874,39468.4928
2025,1,4,1/24/25,17,Fertilizers,210437.299,712841.076,5,42087.4598,142568.2152
2025,1,4,1/24/25,17,Crop_Chemicals,72149.862,15276.355,5,14429.9724,3055.271
2025,1,5,1/31/25,22,Wheat,24488.628,106774.824,5,4897.7256,21354.9648
2025,1,5,1/31/25,22,Fertilizers,202753.606,712443.62,5,40550.7212,142488.724
2025,1,5,1/31/25,22,Crop_Chemicals,72336.955,11801.795,5,14467.391,2360.359
2025,2,1,2/7/25,5,Wheat,35431.74,152448.487,5,7086.348,30489.6974
2025,2,1,2/7/25,5,Fertilizers,174904.228,608654.115,5,34980.8456,121730.823
2025,2,1,2/7/25,5,Crop_Chemicals,73419.812,14121.098,5,14683.9624,2824.2196
2025,2,2,2/14/25,10,Wheat,25323.395,113004.249,5,5064.679,22600.8498
2025,2,2,2/14/25,10,Fertilizers,226626.473,704247.238,5,45325.2946,140849.4476
2025,2,2,2/14/25,10,Crop_Chemicals,59802.662,11796.803,5,11960.5324,2359.3606
2025,2,3,2/21/25,15,Wheat,16668.793,71162.325,5,3333.7586,14232.465
2025,2,3,2/21/25,15,Fertilizers,188554.075,561731.827,5,37710.815,112346.3654
2025,2,3,2/21/25,15,Crop_Chemicals,91908.112,12884.993,5,18381.6224,2576.9986
2025,2,4,2/28/25,20,Wheat,57066.432,245581.955,5,11413.2864,49116.391
2025,2,4,2/28/25,20,Fertilizers,146315.114,454569.318,5,29263.0228,90913.8636
2025,2,4,2/28/25,20,Crop_Chemicals,81659.857,10646.097,5,16331.9714,2129.2194
2025,3,1,3/7/25,3,Wheat,12771.396,55884.296,3,4257.132,18628.09867
2025,3,1,3/7/25,3,Fertilizers,114165.843,348821.228,3,38055.281,116273.7427
2025,3,1,3/7/25,3,Crop_Chemicals,48454.319,8203.929,3,16151.43967,2734.643
2025,3,2,3/14/25,8,Wheat,38323.982,165788.13,5,7664.7964,33157.626
2025,3,2,3/14/25,8,Fertilizers,152366.713,484412.582,5,30473.3426,96882.5164
2025,3,2,3/14/25,8,Crop_Chemicals,64663.662,9411.642,5,12932.7324,1882.3284
2025,3,3,03/24/2025,13,Wheat,51656.507999999994,224700.62999999998,5,10331.301599999999,44940.126
2025,3,3,03/24/2025,13,Fertilizers,248768.66500000004,779570.254,5,49753.73300000001,155914.0508
2025,3,3,03/24/2025,13,Crop_Chemicals,65085.80900000001,9975.612000000001,5,13017.161800000002,1995.1224000000002
